ID_Recepcion;ID_Rollo;Fecha_Recepción;Fecha_ISO;Mes;Tipo_de_tela;Color;Modalidad_Venta;Peso_etiqueta;Metros_etiquetas;Metros_taller;Peso_Plegadora;Rendimiento_teorico_proveedor;Rendimiento_Taller;Delta_Rend_mkg;Pct_Delta_Rend;Delta_Metros;Delta_Kg;Estatus;Tipo_Defecto;Frecuencia;Tiene_Defecto;N_Tipos_Defecto;Severidad;Severidad_label;Flag_Idos;Flag_Manchas;Flag_Huecos;Flag_Marcas_Agua;Flag_Sucio;Flag_Empates;Metros_No_Aprov;Metros_Aprov;Obs_N_Posiciones
001;1;2025-06-17;2025-06-17;2025-06;Tulum;Rojo;Por Kg;8.0;0.0;21.51;8.25;2.69;2.61;-0.08;-2.97;;0.25;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;21.51;0
002;2;2025-06-17;2025-06-17;2025-06;Tulum;Rojo;Por Kg;7.75;0.0;21.65;8.1;2.79;2.67;-0.12;-4.3;;0.35;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;21.65;0
003;3;2025-06-17;2025-06-17;2025-06;Tulum;Rojo;Por Kg;19.25;0.0;51.31;19.9;2.67;2.58;-0.09;-3.37;;0.65;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;51.31;0
004;1;2025-06-17;2025-06-17;2025-06;Tulum;Verde Lago;Por Kg;8.8;0.0;25.44;8.95;2.89;2.84;-0.05;-1.73;;0.15;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;25.44;0
005;2;2025-06-17;2025-06-17;2025-06;Tulum;Verde Lago;Por Kg;18.45;0.0;55.88;19.2;3.03;2.91;-0.12;-3.96;;0.75;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.88;0
006;3;2025-06-17;2025-06-17;2025-06;Tulum;Verde Lago;Por Kg;7.75;0.0;22.3;7.8;2.88;2.86;-0.02;-0.69;;0.05;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;22.3;0
007;1;2025-06-17;2025-06-17;2025-06;Tulum;Azul Marino;Por Kg;11.95;0.0;31.9;12.2;2.67;2.61;-0.06;-2.25;;0.25;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;31.9;0
008;2;2025-06-17;2025-06-17;2025-06;Tulum;Azul Marino;Por Kg;18.95;0.0;51.68;23.95;2.73;2.16;-0.57;-20.88;;5.0;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;51.68;0
009;3;2025-06-17;2025-06-17;2025-06;Tulum;Azul Marino;Por Kg;19.25;0.0;53.5;19.9;2.78;2.69;-0.09;-3.24;;0.65;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.5;0
010;4;2025-06-17;2025-06-17;2025-06;Tulum;Azul Marino;Por Kg;19.65;0.0;52.34;19.95;2.66;2.62;-0.04;-1.5;;0.3;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;52.34;0
011;1;2025-06-17;2025-06-17;2025-06;Tulum;Gris;Por Kg;13.65;0.0;0.0;14.15;0.0;0.0;0.0;;;0.5;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;0.0;0
012;2;2025-06-17;2025-06-17;2025-06;Tulum;Gris;Por Kg;19.15;0.0;53.53;18.95;2.8;2.82;0.02;0.71;;-0.2;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.53;0
013;3;2025-06-17;2025-06-17;2025-06;Tulum;Gris;Por Kg;19.15;0.0;51.93;18.95;2.71;2.74;0.03;1.11;;-0.2;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;51.93;0
014;4;2025-06-17;2025-06-17;2025-06;Tulum;Gris;Por Kg;18.25;0.0;50.51;18.1;2.77;2.79;0.02;0.72;;-0.15;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;50.51;0
015;1;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;61.0;60.83;23.9;2.55;2.55;;;-0.17;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;60.83;0
016;2;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;55.0;52.07;21.6;2.55;2.41;;;-2.93;;Aprobado;Manchas;Puntual;1;1;1;Puntual simple;0;1;0;0;0;0;0.0;52.07;1
017;3;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;60.0;60.0;23.0;2.61;2.61;;;0.0;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;60.0;0
018;4;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;56.0;54.64;21.05;2.66;2.6;;;-1.36;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;54.64;0
019;5;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;54.0;50.61;20.8;2.6;2.43;;;-3.39;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;50.61;0
020;6;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;28.0;28.1;11.46;2.44;2.45;;;0.1;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;28.1;0
021;7;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;59.0;58.07;23.75;2.48;2.45;;;-0.93;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.07;0
022;8;2025-06-17;2025-06-17;2025-06;Corriente;Marrón;Por Metro;0.0;60.0;58.77;23.75;2.53;2.47;;;-1.23;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.77;0
023;1;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;15.04;0.0;96.65;14.75;6.43;6.55;0.12;1.87;;-0.29;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;96.65;0
024;2;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;15.24;0.0;104.07;15.0;6.83;6.94;0.11;1.61;;-0.24;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;104.07;0
025;3;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;15.42;0.0;98.52;15.1;6.39;6.52;0.13;2.03;;-0.32;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;98.52;0
026;4;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;14.45;0.0;97.58;14.0;6.75;6.97;0.22;3.26;;-0.45;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;97.58;0
027;5;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;18.72;0.0;122.7;18.55;6.55;6.61;0.06;0.92;;-0.17;Aprobado con Desviación;Idos, Manchas;Puntual;1;2;3;Puntual combinado;1;1;0;0;0;0;0.0;122.7;0
028;6;2025-06-24;2025-06-24;2025-06;Bio Flow;Blanco;Por Kg;15.54;0.0;99.8;15.25;6.42;6.54;0.12;1.87;;-0.29;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;99.8;0
029;1;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;15.18;0.0;94.94;14.9;6.25;6.37;0.12;1.92;;-0.28;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;94.94;0
030;2;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;14.62;0.0;93.63;15.2;6.4;6.16;-0.24;-3.75;;0.58;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;93.63;0
031;3;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;15.84;0.0;95.16;15.9;6.01;5.98;-0.03;-0.5;;0.06;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;95.16;0
032;4;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;15.54;0.0;96.28;15.4;6.2;6.25;0.05;0.81;;-0.14;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;96.28;0
033;5;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;15.5;0.0;96.04;15.05;6.2;6.38;0.18;2.9;;-0.45;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;96.04;0
034;6;2025-06-24;2025-06-24;2025-06;Bio Flow;Gris;Por Kg;15.36;0.0;99.31;14.9;6.47;6.67;0.2;3.09;;-0.46;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;99.31;0
035;1;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;10.8;0.0;63.77;10.45;5.9;6.1;0.2;3.39;;-0.35;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;63.77;0
036;2;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;14.52;0.0;82.95;14.2;5.71;5.84;0.13;2.28;;-0.32;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;82.95;0
037;3;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;10.74;0.0;68.7;10.3;6.4;6.67;0.27;4.22;;-0.44;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;68.7;0
038;4;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;13.14;0.0;77.34;12.85;5.89;6.02;0.13;2.21;;-0.29;Aprobado;Idos, Huecos;Puntual;1;2;3;Puntual combinado;1;0;1;0;0;0;0.0;77.34;0
039;5;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;16.24;0.0;96.33;16.0;5.93;6.02;0.09;1.52;;-0.24;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;96.33;0
040;6;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;15.38;0.0;87.81;15.0;5.71;5.85;0.14;2.45;;-0.38;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;87.81;0
041;7;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;12.52;0.0;82.57;12.05;6.6;6.85;0.25;3.79;;-0.47;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;82.57;0
042;8;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;10.16;0.0;64.63;9.75;6.36;6.63;0.27;4.25;;-0.41;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;64.63;0
043;9;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;15.38;0.0;90.0;15.0;5.85;6.0;0.15;2.56;;-0.38;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;90.0;0
044;10;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;14.6;0.0;84.81;14.15;5.81;5.99;0.18;3.1;;-0.45;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;84.81;0
045;11;2025-06-24;2025-06-24;2025-06;Bio Flow;Negro;Por Kg;13.28;0.0;79.52;12.85;5.99;6.19;0.2;3.34;;-0.43;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;79.52;0
046;1;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;14.95;0.0;72.25;14.4;4.83;5.02;0.19;3.93;;-0.55;Aprobado con Desviación;Idos, Manchas, Huecos;Puntual;1;3;3;Puntual combinado;1;1;1;0;0;0;0.0;72.25;0
047;2;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;14.14;0.0;56.98;13.6;4.03;4.19;0.16;3.97;;-0.54;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;56.98;0
048;3;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.02;0.0;72.63;14.55;4.84;4.99;0.15;3.1;;-0.47;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;72.63;0
049;4;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;14.68;0.0;70.03;14.15;4.77;4.95;0.18;3.77;;-0.53;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;70.03;0
050;5;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.53;0.0;77.6;14.95;5.0;5.19;0.19;3.8;;-0.58;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;77.6;0
051;6;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.19;0.0;77.63;14.7;5.11;5.28;0.17;3.33;;-0.49;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;77.63;0
052;7;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.06;0.0;72.85;14.6;4.84;4.99;0.15;3.1;;-0.46;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;72.85;0
053;8;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.2;0.0;73.11;14.7;4.81;4.97;0.16;3.33;;-0.5;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;73.11;0
054;9;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.63;0.0;78.54;15.05;5.02;5.22;0.2;3.98;;-0.58;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;78.54;0
055;10;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.53;0.0;75.09;14.95;4.84;5.02;0.18;3.72;;-0.58;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;75.09;0
056;11;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.22;0.0;74.43;14.7;4.89;5.06;0.17;3.48;;-0.52;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;74.43;0
057;12;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;14.89;0.0;71.41;14.45;4.8;4.94;0.14;2.92;;-0.44;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;71.41;0
058;13;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;15.0;0.0;71.34;14.45;4.76;4.94;0.18;3.78;;-0.55;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;71.34;0
059;14;2025-06-24;2025-06-24;2025-06;City New;Blanco;Por Kg;13.44;0.0;66.09;11.8;4.92;5.6;0.68;13.82;;-1.64;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;66.09;0
060;1;2025-07-04;2025-07-04;2025-07;Texflex;Negro;Por Kg;15.16;0.0;47.31;14.9;3.12;3.18;0.06;1.92;;-0.26;Aprobado;Marcas de Agua;Frecuente;1;1;2;Frecuente;0;0;0;1;0;0;0.0;47.31;0
061;2;2025-07-04;2025-07-04;2025-07;Texflex;Negro;Por Kg;15.44;0.0;48.3;15.25;3.13;3.17;0.04;1.28;;-0.19;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;48.3;0
062;3;2025-07-04;2025-07-04;2025-07;Texflex;Negro;Por Kg;15.42;0.0;48.37;15.2;3.14;3.18;0.04;1.27;;-0.22;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;48.37;0
063;1;2025-07-04;2025-07-04;2025-07;Texflex;Azul Marino;Por Kg;18.9;0.0;57.17;18.6;3.02;3.07;0.05;1.66;;-0.3;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;57.17;0
064;1;2025-07-04;2025-07-04;2025-07;Texflex;Blanco;Por Kg;18.94;0.0;55.13;18.75;2.91;2.94;0.03;1.03;;-0.19;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.13;0
065;2;2025-07-04;2025-07-04;2025-07;Texflex;Blanco;Por Kg;18.76;0.0;57.39;18.6;3.06;3.09;0.03;0.98;;-0.16;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;57.39;0
066;1;2025-07-04;2025-07-04;2025-07;Texflex;Vinotinto;Por Kg;15.02;0.0;49.07;14.9;3.27;3.29;0.02;0.61;;-0.12;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;49.07;0
067;2;2025-07-04;2025-07-04;2025-07;Texflex;Vinotinto;Por Kg;15.04;0.0;49.05;14.9;3.26;3.29;0.03;0.92;;-0.14;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;49.05;0
068;1;2025-07-14;2025-07-14;2025-07;Bahía;Negro;Por Metro;0.0;50.4;47.84;16.7;3.02;2.86;;;-2.56;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;47.84;0
069;2;2025-07-14;2025-07-14;2025-07;Bahía;Negro;Por Metro;0.0;50.0;47.86;16.9;2.96;2.83;;;-2.14;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;47.86;0
070;3;2025-07-14;2025-07-14;2025-07;Bahía;Negro;Por Metro;0.0;50.0;47.98;16.4;3.05;2.93;;;-2.02;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;47.98;0
071;4;2025-07-14;2025-07-14;2025-07;Bahía;Negro;Por Metro;0.0;50.0;48.5;17.25;2.9;2.81;;;-1.5;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;48.5;0
072;1;2025-07-14;2025-07-14;2025-07;Bahía;Morado;Por Metro;0.0;59.8;58.3;20.45;2.92;2.85;;;-1.5;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.3;0
073;1;2025-07-14;2025-07-14;2025-07;Bahía;Verde Militar;Por Metro;0.0;44.0;43.66;15.85;2.78;2.75;;;-0.34;;Aprobado con Desviación;Marcas de Agua;Frecuente;1;1;2;Frecuente;0;0;0;1;0;0;0.0;43.66;0
074;2;2025-07-14;2025-07-14;2025-07;Bahía;Verde Militar;Por Metro;0.0;42.0;40.4;14.75;2.85;2.74;;;-1.6;;Aprobado con Desviación;Marcas de Agua;Frecuente;1;1;2;Frecuente;0;0;0;1;0;0;0.0;40.4;0
075;1;2025-07-14;2025-07-14;2025-07;Bahía;Blanco;Sin referencia;0.0;0.0;31.3;11.0;0.0;2.85;;;;;Aprobado con Desviación;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;31.3;0
076;2;2025-07-14;2025-07-14;2025-07;Bahía;Blanco;Por Metro;0.0;50.0;48.4;17.5;2.86;2.77;;;-1.6;;Aprobado con Desviación;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;48.4;0
077;1;2025-07-14;2025-07-14;2025-07;Bahía;Azul Cielo;Por Metro;0.0;8.0;7.74;2.65;3.02;2.92;;;-0.26;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;7.74;0
078;2;2025-07-14;2025-07-14;2025-07;Bahía;Azul Cielo;Por Metro;0.0;20.0;19.7;6.5;3.08;3.03;;;-0.3;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;19.7;0
079;3;2025-07-14;2025-07-14;2025-07;Bahía;Azul Cielo;Por Metro;0.0;20.78;21.3;6.9;3.01;3.09;;;0.52;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;21.3;0
080;1;2025-08-12;2025-08-12;2025-08;Jabón;Blanco;Por Kg;31.4;0.0;110.81;31.7;3.53;3.5;-0.03;-0.85;;0.3;Aprobado con Desviación;Huecos;Frecuente;1;1;2;Frecuente;0;0;1;0;0;0;0.0;110.81;0
081;2;2025-08-12;2025-08-12;2025-08;Jabón;Blanco;Por Kg;31.9;0.0;111.31;32.35;3.49;3.44;-0.05;-1.43;;0.45;Rechazado;Idos, Huecos;Frecuente;1;2;4;Crítico;1;0;1;0;0;0;0.0;111.31;0
082;3;2025-08-12;2025-08-12;2025-08;Jabón;Blanco;Por Kg;31.8;0.0;108.95;32.05;3.43;3.4;-0.03;-0.87;;0.25;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;108.95;0
083;1;2025-08-12;2025-08-12;2025-08;Jabón;Verde Militar;Por Kg;31.0;0.0;105.68;31.1;3.41;3.4;-0.01;-0.29;;0.1;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;105.68;0
084;2;2025-08-12;2025-08-12;2025-08;Jabón;Verde Militar;Por Kg;31.52;0.0;106.6;31.5;3.38;3.38;0.0;0.0;;-0.02;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;106.6;0
085;3;2025-08-12;2025-08-12;2025-08;Jabón;Verde Militar;Por Kg;23.23;0.0;79.94;22.95;3.44;3.48;0.04;1.16;;-0.28;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;79.94;0
086;4;2025-08-12;2025-08-12;2025-08;Jabón;Verde Militar;Por Kg;17.6;0.0;58.05;17.85;3.3;3.25;-0.05;-1.52;;0.25;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;58.05;0
087;1;2025-08-12;2025-08-12;2025-08;Jabón;Azul Marino;Por Kg;21.0;0.0;71.01;21.0;3.38;3.38;0.0;0.0;;0.0;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;71.01;0
088;1;2025-08-12;2025-08-12;2025-08;Jabón;Rosado Pastel;Por Kg;19.8;0.0;58.62;19.8;2.96;2.96;0.0;0.0;;0.0;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;58.62;0
089;2;2025-08-12;2025-08-12;2025-08;Jabón;Rosado Pastel;Por Kg;20.2;0.0;67.38;20.05;3.34;3.36;0.02;0.6;;-0.15;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;67.38;0
090;1;2025-08-12;2025-08-12;2025-08;Jabón;Gris Claro;Por Kg;28.0;0.0;98.0;28.0;3.5;3.5;0.0;0.0;;0.0;Rechazado;Idos, Marcas de Agua;Frecuente;1;2;4;Crítico;1;0;0;1;0;0;0.0;98.0;0
091;2;2025-08-12;2025-08-12;2025-08;Jabón;Gris Claro;Por Kg;29.0;0.0;97.18;28.85;3.35;3.37;0.02;0.6;;-0.15;Rechazado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;97.18;0
092;1;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Gris;Por Metro;0.0;100.0;96.09;20.35;4.91;4.72;;;-3.91;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;96.09;0
093;2;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Gris;Por Metro;0.0;160.0;153.31;32.15;4.98;4.77;;;-6.69;;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;153.31;0
094;3;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Gris;Por Metro;0.0;153.14;160.0;32.2;4.76;4.97;;;6.86;;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;160.0;0
095;1;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Negro;Por Metro;0.0;160.0;161.77;32.4;4.94;4.99;;;1.77;;Aprobado con Desviación;Idos, Huecos;Frecuente;1;2;4;Crítico;1;0;1;0;0;0;0.0;161.77;3
096;2;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Negro;Por Metro;0.0;130.0;122.91;25.7;5.06;4.78;;;-7.09;;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;122.91;0
097;3;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Negro;Por Metro;0.0;160.0;150.93;31.8;5.03;4.75;;;-9.07;;Aprobado con Desviación;Idos, Manchas;Puntual;1;2;3;Puntual combinado;1;1;0;0;0;0;0.0;150.93;0
098;4;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Negro;Por Metro;0.0;53.0;48.11;10.45;5.07;4.6;;;-4.89;;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;48.11;0
099;1;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Kaki;Por Metro;0.0;114.0;105.59;23.05;4.95;4.58;;;-8.41;;Aprobado con Desviación;Idos, Manchas, Huecos;Frecuente;1;3;4;Crítico;1;1;1;0;0;0;0.0;105.59;2
100;2;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Kaki;Por Metro;0.0;88.0;81.92;17.35;5.07;4.72;;;-6.08;;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;81.92;0
101;3;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Kaki;Por Metro;0.0;81.0;78.69;16.85;4.81;4.67;;;-2.31;;Aprobado con Desviación;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;78.69;0
102;4;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Kaki;Por Metro;0.0;69.0;64.48;14.0;4.93;4.61;;;-4.52;;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;64.48;3
103;1;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Azul Marino;Por Metro;0.0;149.0;142.04;31.0;4.81;4.58;;;-6.96;;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;142.04;0
104;2;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Azul Marino;Por Metro;0.0;53.0;50.54;10.9;4.86;4.64;;;-2.46;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;50.54;0
105;2;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Verde Militar;Por Metro;0.0;82.0;76.23;16.25;5.05;4.69;;;-5.77;;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;76.23;0
